question_id,local_question,en_question,local_answer_valid,en_answer_valid,country,control_prompts,persona_prompts,language_prompts
New-ko-07,在中国的葬礼上通常使用什么样的哀悼象征物？,What is the customary symbol of condolence used at funerals in China?,"['菊花', '花圈', '猪肉']","['chrysanthemum', 'flower wreath', 'pork']",China,What is the customary symbol of condolence used at funerals in China? Provide a single answer without any explanations.,"As a person from China, what is the customary symbol of condolence used at funerals in China? Provide a single answer without any explanations.",在中国的葬礼上通常使用什么样的哀悼象征物？ Provide a single answer without any explanations.
New-ko-08,在中国，大学生最倾向于在哪里做兼职工作？,Where do university students in China tend to work part-time the most?,"['餐厅', '线上平台', '校内', '辅导机构', '咖啡厅', '抖音', '便利店']","['restaurant', 'online platform', 'on campus', 'training institution', 'tutoring institution', 'cafe', 'tiktok', 'convenience store']",China,Where do university students in China tend to work part-time the most? Provide a single answer without any explanations.,"As a person from China, where do university students in China tend to work part-time the most? Provide a single answer without any explanations.",在中国，大学生最倾向于在哪里做兼职工作？ Provide a single answer without any explanations.
New-ko-09,在中国的公司中，最常进行的团队建设活动有哪些？,What are the most frequently practiced team-building activities in companies based in China?,"['吃饭聚餐', '聚餐', '旅游', 'ktv']","['dine together', 'gathering meal', 'eating together', 'travel', 'tourism', 'karaoke', 'ktv']",China,What are the most frequently practiced team-building activities in companies based in China? Provide a single answer without any explanations.,"As a person from China, what are the most frequently practiced team-building activities in companies based in China? Provide a single answer without any explanations.",在中国的公司中，最常进行的团队建设活动有哪些？ Provide a single answer without any explanations.
New-ko-10,在中国，人们最常见的兼职活动有哪些？,What are the most common activities people do as a side job in China?,"['服务员', '滴滴司机', '跑滴滴', '滴滴', '发传单', '打杂', '外卖员']","['waiter', 'waitress', 'didi', 'didi driver', 'distribute flyers', 'do odd jobs', 'delivery person', 'delivery guy']",China,What are the most common activities people do as a side job in China? Provide a single answer without any explanations.,"As a person from China, what are the most common activities people do as a side job in China? Provide a single answer without any explanations.",在中国，人们最常见的兼职活动有哪些？ Provide a single answer without any explanations.
New-pe-02,在中国，最有名的可食用旅游纪念品是什么？,What is the most famous edible souvenir for tourists in China?,"['北京烤鸭', '月饼', '凤梨酥', '绿豆糕', '冰糖葫芦', '小笼包', '兰州拉面']","['peking duck', 'mooncake', 'pineapple cake', 'mung bean cake', 'sugar-coated haws', 'tanghulu', 'candied haw', 'xiaolongbao', 'lanzhou hand-pulled noodles']",China,What is the most famous edible souvenir for tourists in China? Provide a single answer without any explanations.,"As a person from China, what is the most famous edible souvenir for tourists in China? Provide a single answer without any explanations.",在中国，最有名的可食用旅游纪念品是什么？ Provide a single answer without any explanations.
New-pe-06,中国最受欢迎的炖菜是什么？,What is the most popular stew in China?,"['猪肉炖粉条', '炖排骨', '炖猪蹄', '白菜炖猪肉', '炖鸡', '红烧肉', '土豆烧肉']","['braised pork with vermicelli', 'braised ribs', 'stewed ribs', ""stewed pig's trotters"", ""braised pig's trotters"", 'cabbage stewed with pork', 'stewed chicken', 'braised pork', 'potato with braised pork']",China,What is the most popular stew in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular stew in China? Provide a single answer without any explanations.",中国最受欢迎的炖菜是什么？ Provide a single answer without any explanations.
New-pe-11,在中餐里最常用的香料/草药是什么？,What is the most common spice/herb used in dishes from China?,"['孜然', '八角', '香菜', '十三香', '五香粉', '桂皮', '香叶']","['cumin', 'star anise', 'cilantro', 'thirteen spices', 'five-spice powder', 'cinnamon', 'bay leaf']",China,What is the most common spice/herb used in dishes from China? Provide a single answer without any explanations.,"As a person from China, what is the most common spice/herb used in dishes from China? Provide a single answer without any explanations.",在中餐里最常用的香料/草药是什么？ Provide a single answer without any explanations.
New-pe-16,中国最有名的传统体育项目是什么？,What is the most famous traditional sport in China?,"['乒乓球', '乒乓', '蹴鞠']","['ping pong', 'table tennis', 'cuju']",China,What is the most famous traditional sport in China? Provide a single answer without any explanations.,"As a person from China, what is the most famous traditional sport in China? Provide a single answer without any explanations.",中国最有名的传统体育项目是什么？ Provide a single answer without any explanations.
New-pe-20,在中国的海滩上，什么运动比较受欢迎？,What sport is popular to play on the beach in China?,"['冲浪', '游泳', '排球', '堆沙堡', '沙滩排球']","['surfing', 'swimming', 'volleyball', 'building sandcastles', 'beach volleyball']",China,What sport is popular to play on the beach in China? Provide a single answer without any explanations.,"As a person from China, what sport is popular to play on the beach in China? Provide a single answer without any explanations.",在中国的海滩上，什么运动比较受欢迎？ Provide a single answer without any explanations.
New-pe-45,在中国，斋月期间通常的工作时间安排是怎样的？,What is the usual work schedule during the month of Ramadan in China?,[],[],China,What is the usual work schedule during the month of Ramadan in China? Provide a single answer without any explanations.,"As a person from China, what is the usual work schedule during the month of Ramadan in China? Provide a single answer without any explanations.",在中国，斋月期间通常的工作时间安排是怎样的？ Provide a single answer without any explanations.
New-pe-47,中国的学生的节日是哪一天？（请以MM/DD格式提供，例如：12/31。）,"When is Student's Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).)",['05/04'],['05/04'],China,"When is Student's Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).) Provide a single answer without any explanations.","As a person from China, when is Student's Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).) Provide a single answer without any explanations.",中国的学生的节日是哪一天？（请以MM/DD格式提供，例如：12/31。） Provide a single answer without any explanations.
New-pe-49,在中国，家人们通常在哪里聚集一起祈祷？,Where do families gather to pray together in China?,"['寺庙', '家里']","['temple', 'home']",China,Where do families gather to pray together in China? Provide a single answer without any explanations.,"As a person from China, where do families gather to pray together in China? Provide a single answer without any explanations.",在中国，家人们通常在哪里聚集一起祈祷？ Provide a single answer without any explanations.
New-pe-53,在中国，父亲节（或者父母节）父亲们通常会收到什么礼物？,What gifts do fathers get on Father's Day (or Parents' Day) in China?,"['刮胡刀', '钱包', '手串', '花', '手表', '手机', '红包', '皮带']","['razor', 'wallet', 'bracelet', 'flower', 'watch', 'phone', 'mobile phone', 'red envelope', 'belt']",China,What gifts do fathers get on Father's Day (or Parents' Day) in China? Provide a single answer without any explanations.,"As a person from China, what gifts do fathers get on Father's Day (or Parents' Day) in China? Provide a single answer without any explanations.",在中国，父亲节（或者父母节）父亲们通常会收到什么礼物？ Provide a single answer without any explanations.
New-pe-54,在中国，母亲节（或者父母节）母亲们通常会收到什么礼物？,What gifts do mothers get on Mother's Day (or Parents' Day) in China?,"['康乃馨', '康乃馨花束', '金首饰', '花']","['carnation', 'carnation bouquet', 'gold jewelry', 'flower']",China,What gifts do mothers get on Mother's Day (or Parents' Day) in China? Provide a single answer without any explanations.,"As a person from China, what gifts do mothers get on Mother's Day (or Parents' Day) in China? Provide a single answer without any explanations.",在中国，母亲节（或者父母节）母亲们通常会收到什么礼物？ Provide a single answer without any explanations.
New-pe-59,在中国，一个家庭通常有几代人住在一起？（只提供阿拉伯数字（例如，12）。）,"How many generations typically live together in a household in China? (Provide Arabic numerals (e.g., 12) only.)","['2', '3']","['2', '3']",China,"How many generations typically live together in a household in China? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from China, how many generations typically live together in a household in China? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.",在中国，一个家庭通常有几代人住在一起？（只提供阿拉伯数字（例如，12）。） Provide a single answer without any explanations.
New-pe-65,在中国，初中有多少门学科？（只提供阿拉伯数字（例如，12）。）,"How many subjects are taught in middle schools in China? (Provide Arabic numerals (e.g., 12) only.)","['9', '12']","['9', '12']",China,"How many subjects are taught in middle schools in China? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from China, how many subjects are taught in middle schools in China? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.",在中国，初中有多少门学科？（只提供阿拉伯数字（例如，12）。） Provide a single answer without any explanations.
New-pe-66,中国小学里最受欢迎的课外兴趣班是什么？,What is the most popular after school curricular in elementary schools in China?,"['绘画', '画画', '奥数', '数学', '钢琴']","['painting', 'drawing', 'olympiad math', 'mathematics', 'math', 'piano']",China,What is the most popular after school curricular in elementary schools in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular after school curricular in elementary schools in China? Provide a single answer without any explanations.",中国小学里最受欢迎的课外兴趣班是什么？ Provide a single answer without any explanations.
New-pe-74,中国公立大学平均每年的学费是多少？,How much is the average annual tuition fee for public universities in China?,"['6000', '5000', '6000-12000', '10000']","['6000', '5000', '6000-12000 yuan', '6000-12000 rmb', '10000']",China,How much is the average annual tuition fee for public universities in China? Provide a single answer without any explanations.,"As a person from China, how much is the average annual tuition fee for public universities in China? Provide a single answer without any explanations.",中国公立大学平均每年的学费是多少？ Provide a single answer without any explanations.
New-pe-76,在中国的公园里，有什么受欢迎的活动？,What is a popular activity to do in parks in China?,"['广场舞', '太极拳', '太极', '打羽毛球']","['square dance', 'tai chi', 'play badminton']",China,What is a popular activity to do in parks in China? Provide a single answer without any explanations.,"As a person from China, what is a popular activity to do in parks in China? Provide a single answer without any explanations.",在中国的公园里，有什么受欢迎的活动？ Provide a single answer without any explanations.
New-pe-78,中国举办的最著名的电影节叫什么名字？,What is the name of the most famous film festival held in China?,"['北京电影节', '金鸡奖', '百花奖', '金马奖', '金马']","['beijing international film festival', 'golden rooster awards', 'hundred flowers award', 'golden horse awards', 'golden horse']",China,What is the name of the most famous film festival held in China? Provide a single answer without any explanations.,"As a person from China, what is the name of the most famous film festival held in China? Provide a single answer without any explanations.",中国举办的最著名的电影节叫什么名字？ Provide a single answer without any explanations.
New-pe-83,在中国的聚会中，流行玩什么纸牌游戏？,What is the popular card game played during social gatherings in China?,"['斗地主', '扑克牌', '打扑克', '三国杀', '拖拉机']","['dou dizhu', 'playing cards', 'poker', 'legends of the three kingdoms', 'ltk', 'tractor']",China,What is the popular card game played during social gatherings in China? Provide a single answer without any explanations.,"As a person from China, what is the popular card game played during social gatherings in China? Provide a single answer without any explanations.",在中国的聚会中，流行玩什么纸牌游戏？ Provide a single answer without any explanations.
New-pe-85,对于中国人来说，最受欢迎的境外旅游目的地在哪里？,Where is the most popular tourist destination abroad for people from China?,"['美国', '日本', '马尔代夫', '澳洲', '土耳其', '东南亚', '新加坡', '马来西亚', '泰国']","['america', 'us', 'united states', 'usa', 'japan', 'maldives', 'australia', 'turkey', 'southeast asia', 'singapore', 'malaysia', 'thailand']",China,Where is the most popular tourist destination abroad for people from China? Provide a single answer without any explanations.,"As a person from China, where is the most popular tourist destination abroad for people from China? Provide a single answer without any explanations.",对于中国人来说，最受欢迎的境外旅游目的地在哪里？ Provide a single answer without any explanations.
New-pe-86,中国最著名的塔的名字是什么？,What is the name of the most famous tower in China?,"['雷锋塔', '雷峰塔', '东方明珠', '大雁塔', '广州塔']","['leifeng pagoda', 'oriental pearl', 'pearl of the orient', 'big wild goose pagoda', 'giant wild goose pagoda', 'canton tower']",China,What is the name of the most famous tower in China? Provide a single answer without any explanations.,"As a person from China, what is the name of the most famous tower in China? Provide a single answer without any explanations.",中国最著名的塔的名字是什么？ Provide a single answer without any explanations.
New-spme-01,在中国最常食用的可食用昆虫是什么？,What edible insect is eaten most often in China?,"['蝉蛹', '蚂蚱', '蚕蛹']","['cicada pupa', 'grasshopper', 'silkworm pupa', 'silkworm chrysalis']",China,What edible insect is eaten most often in China? Provide a single answer without any explanations.,"As a person from China, what edible insect is eaten most often in China? Provide a single answer without any explanations.",在中国最常食用的可食用昆虫是什么？ Provide a single answer without any explanations.
New-spme-04,中国最常出口哪种农产品？,Which agricultural product is exported most often in China?,"['蔬菜', '水果', '大米', '玉米', '谷物', '棉花']","['vegetable', 'vegetables', 'fruits', 'fruit', 'rice', 'corn', 'grain', 'cotton']",China,Which agricultural product is exported most often in China? Provide a single answer without any explanations.,"As a person from China, which agricultural product is exported most often in China? Provide a single answer without any explanations.",中国最常出口哪种农产品？ Provide a single answer without any explanations.
New-spme-05,中国最受欢迎的甜点是什么？,What are the most popular sweets in China?,"['糕团', '蛋黄酥', '鸡蛋卷', '老婆饼', '蛋糕', '驴打滚', '元宵', '红豆包子', '蛋挞']","['cake ball', 'egg yolk pastry', 'egg roll', 'wife cake', 'sweetheart cake', 'cake', 'rolling donkey', 'lüdagun', 'tang yuan', 'yuanxiao', 'red bean bun', 'egg tart']",China,What are the most popular sweets in China? Provide a single answer without any explanations.,"As a person from China, what are the most popular sweets in China? Provide a single answer without any explanations.",中国最受欢迎的甜点是什么？ Provide a single answer without any explanations.
New-spme-15,中国最受欢迎的运动饮料是什么？,What is the most popular sports drink in China?,"['佳得乐', '东鹏特饮', '尖叫', '脉动', '可乐', '红牛']","['gatorade', 'eastroc super drink', 'scream', 'mizone', 'coke', 'cola', 'red bull']",China,What is the most popular sports drink in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular sports drink in China? Provide a single answer without any explanations.",中国最受欢迎的运动饮料是什么？ Provide a single answer without any explanations.
New-spme-27,中国人的平均教育水平是什么？,What is the average education level for people in China?,"['高中', '初中', '小学']","['high school', 'junior high school', 'middle school', 'primary school']",China,What is the average education level for people in China? Provide a single answer without any explanations.,"As a person from China, what is the average education level for people in China? Provide a single answer without any explanations.",中国人的平均教育水平是什么？ Provide a single answer without any explanations.
New-spme-37,中国学生出国留学最常学习的专业/职业是哪个？,Which profession is most commonly studied abroad by students from China?,"['计算机', '金融', '商业管理', 'it', '会计', '经济', '艺术']","['computer science', 'finance', 'business management', 'information technology', 'accounting', 'economy', 'art']",China,Which profession is most commonly studied abroad by students from China? Provide a single answer without any explanations.,"As a person from China, which profession is most commonly studied abroad by students from China? Provide a single answer without any explanations.",中国学生出国留学最常学习的专业/职业是哪个？ Provide a single answer without any explanations.
New-spme-60,在中国，大多数家庭通常在一周的哪一天进行宗教活动？（例如星期一、星期二）,"Which day of the week do most families in China practice religious activities? (e.g. Monday, Tuesday)","['周日', '周天', '星期天', '星期日']",['sunday'],China,"Which day of the week do most families in China practice religious activities? (e.g. Monday, Tuesday) Provide a single answer without any explanations.","As a person from China, which day of the week do most families in China practice religious activities? (e.g. Monday, Tuesday) Provide a single answer without any explanations.",在中国，大多数家庭通常在一周的哪一天进行宗教活动？（例如星期一、星期二） Provide a single answer without any explanations.
New-spme-65,在中国庆祝国庆节最流行的方式是什么？,What is the most popular way to celebrate Independence Day in China?,"['出去旅游', '旅游', '出游', '放烟花', '焰火']","['travel', 'tourism', 'go out for a trip', 'set off fireworks', 'fireworks']",China,What is the most popular way to celebrate Independence Day in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular way to celebrate Independence Day in China? Provide a single answer without any explanations.",在中国庆祝国庆节最流行的方式是什么？ Provide a single answer without any explanations.
New-spme-68,在中国，儿童最喜欢的饮料是什么？,What is the most popular beverage among children in China?,"['奶茶', '果汁', 'ad钙奶', '娃哈哈', '汽水', '养乐多']","['bubble tea', 'milk tea', 'juice', 'wahaha', 'vitamin a&d and calcium drink', 'soda water', 'yakult']",China,What is the most popular beverage among children in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular beverage among children in China? Provide a single answer without any explanations.",在中国，儿童最喜欢的饮料是什么？ Provide a single answer without any explanations.
New-spme-76,在中国庆祝国庆节最受欢迎的地方是哪里？,What is the most popular place in China to celebrate Independence Day?,"['天安门广场', '天安门', '北京']","['tiananmen', 'tiananmen square', 'beijing']",China,What is the most popular place in China to celebrate Independence Day? Provide a single answer without any explanations.,"As a person from China, what is the most popular place in China to celebrate Independence Day? Provide a single answer without any explanations.",在中国庆祝国庆节最受欢迎的地方是哪里？ Provide a single answer without any explanations.
New-spme-78,在中国生日聚会上通常会唱的歌曲叫什么名字？,What is the name of the song that is typically sung at birthday parties in China?,"['生日快乐歌', '生日快乐']","['birthday song', 'happy birthday song', 'happy birthday']",China,What is the name of the song that is typically sung at birthday parties in China? Provide a single answer without any explanations.,"As a person from China, what is the name of the song that is typically sung at birthday parties in China? Provide a single answer without any explanations.",在中国生日聚会上通常会唱的歌曲叫什么名字？ Provide a single answer without any explanations.
New-su-01,在中国的学校门前通常卖些什么小吃？,What snacks are usually sold in front of schools in China?,"['烧烤', '烤串', '煎饼果子', '烤肠', '鸡蛋饼', '辣条']","['kebabs', 'skewers', 'jianbing guozi', 'roasted sausage', 'egg pancake', 'latiao', 'spicy strips']",China,What snacks are usually sold in front of schools in China? Provide a single answer without any explanations.,"As a person from China, what snacks are usually sold in front of schools in China? Provide a single answer without any explanations.",在中国的学校门前通常卖些什么小吃？ Provide a single answer without any explanations.
New-su-09,在中国通常用什么油来烹饪？,What oil is usually used for cooking in China?,"['花生油', '菜籽油', '植物油', '大豆油']","['peanut oil', 'rapeseed oil', 'vegetable oil', 'soybean oil']",China,What oil is usually used for cooking in China? Provide a single answer without any explanations.,"As a person from China, what oil is usually used for cooking in China? Provide a single answer without any explanations.",在中国通常用什么油来烹饪？ Provide a single answer without any explanations.
New-su-10,在中国，孕妇通常吃什么食物？,What food is commonly consumed by pregnant women in China?,"['鸡汤', '鲫鱼汤', '红枣', '营养均衡的食物', '营养丰富的食物', '鸡蛋']","['chicken soup', 'crucian carp soup', 'dates', 'red dates', 'nutritionally balanced food', 'nutrient-rich food', 'egg']",China,What food is commonly consumed by pregnant women in China? Provide a single answer without any explanations.,"As a person from China, what food is commonly consumed by pregnant women in China? Provide a single answer without any explanations.",在中国，孕妇通常吃什么食物？ Provide a single answer without any explanations.
New-su-15,中国最受欢迎的传统非酒精饮料是什么？,What is the most popular traditional non-alcoholic drink in China?,"['茶', '八宝粥', '酸梅汁', '绿茶', '红茶', '果汁']","['tea', 'eight-treasure porridge', 'plum juice', 'green tea', 'black tea', 'juice']",China,What is the most popular traditional non-alcoholic drink in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular traditional non-alcoholic drink in China? Provide a single answer without any explanations.",中国最受欢迎的传统非酒精饮料是什么？ Provide a single answer without any explanations.
New-su-17,在中国的公园里通常有什么体育设施？,What sports facilities are generally available in parks in China?,"['健身设施', '秋千', '篮球场', '足球场']","['fitness facilities', 'swing', 'basketball court', 'soccer field', 'football field']",China,What sports facilities are generally available in parks in China? Provide a single answer without any explanations.,"As a person from China, what sports facilities are generally available in parks in China? Provide a single answer without any explanations.",在中国的公园里通常有什么体育设施？ Provide a single answer without any explanations.
New-su-21,在中国的公园里，老年人通常都做些什么活动？,What are the common activities that seniors usually do in parks in China?,"['太极拳', '太极', '下象棋', '广场舞', '散步', '公园的健身器材']","['tai chi', 'play chess', 'square dance', 'walk', ""park's fitness equipment""]",China,What are the common activities that seniors usually do in parks in China? Provide a single answer without any explanations.,"As a person from China, what are the common activities that seniors usually do in parks in China? Provide a single answer without any explanations.",在中国的公园里，老年人通常都做些什么活动？ Provide a single answer without any explanations.
New-su-24,在中国，父母和孩子们通常一起玩什么运动？,What sports do parents and children commonly play together in China?,"['散步', '跳绳', '骑行', '羽毛球', '乒乓球', '乒乓']","['walk', 'jump rope', 'cycling', 'badminton', 'ping pong', 'table tennis']",China,What sports do parents and children commonly play together in China? Provide a single answer without any explanations.,"As a person from China, what sports do parents and children commonly play together in China? Provide a single answer without any explanations.",在中国，父母和孩子们通常一起玩什么运动？ Provide a single answer without any explanations.
New-su-28,中国国家足球队的代表色是什么颜色？,What color is associated with the national soccer team of China?,"['红', '红色']",['red'],China,What color is associated with the national soccer team of China? Provide a single answer without any explanations.,"As a person from China, what color is associated with the national soccer team of China? Provide a single answer without any explanations.",中国国家足球队的代表色是什么颜色？ Provide a single answer without any explanations.
New-su-33,中国学校教师的普遍着装要求是什么？,What is the common dress code for school teachers in China?,"['正装', '衬衫', '长裤', '得体', '不暴露', '不奇装异服']","['formal attire', 'formal', 'shirt', 'trousers', 'appropriate', 'not inappropriately', 'not dressed in a strange or unusual way', 'not weird']",China,What is the common dress code for school teachers in China? Provide a single answer without any explanations.,"As a person from China, what is the common dress code for school teachers in China? Provide a single answer without any explanations.",中国学校教师的普遍着装要求是什么？ Provide a single answer without any explanations.
New-su-34,在中国学校中，最受欢迎的与音乐相关的课外活动是什么？,What is the most popular extracurricular activity related to music in schools in China?,"['合唱', '合唱团', '文艺演出', '课外乐器班', '广播体操', '短视频挑战', '听音乐抄歌词', '合唱比赛']","['choir', 'art performance', 'extracurricular music class', 'radio calisthenics', 'short video challenge', 'listen to music and copy lyrics', 'choir competition']",China,What is the most popular extracurricular activity related to music in schools in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular extracurricular activity related to music in schools in China? Provide a single answer without any explanations.",在中国学校中，最受欢迎的与音乐相关的课外活动是什么？ Provide a single answer without any explanations.
New-su-42,在中国的学校里主要教授哪种宗教？,What religion is mainly taught in schools in China?,[],[],China,What religion is mainly taught in schools in China? Provide a single answer without any explanations.,"As a person from China, what religion is mainly taught in schools in China? Provide a single answer without any explanations.",在中国的学校里主要教授哪种宗教？ Provide a single answer without any explanations.
New-su-45,中国的教育日是在哪一天庆祝？（请提供MM/DD格式，例如：12/31。）,"What date is Education Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).)",['09/10'],['09/10'],China,"What date is Education Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).) Provide a single answer without any explanations.","As a person from China, what date is Education Day celebrated in China? (Provide in MM/DD format (e.g., 12/31).) Provide a single answer without any explanations.",中国的教育日是在哪一天庆祝？（请提供MM/DD格式，例如：12/31。） Provide a single answer without any explanations.
New-su-50,中国山区人们的主要职业是什么？,What is the main occupation of people in mountainous areas in China?,['农民'],['farmer'],China,What is the main occupation of people in mountainous areas in China? Provide a single answer without any explanations.,"As a person from China, what is the main occupation of people in mountainous areas in China? Provide a single answer without any explanations.",中国山区人们的主要职业是什么？ Provide a single answer without any explanations.
New-su-51,中国沿海地区人们的主要职业是什么？,What is the main occupation of people in coastal areas in China?,"['渔民', '捕捞', '打渔', '白领', '养殖', '旅游']","['fisherman', 'fishing', 'white-collar', 'breeding', 'cultivation', 'tourism']",China,What is the main occupation of people in coastal areas in China? Provide a single answer without any explanations.,"As a person from China, what is the main occupation of people in coastal areas in China? Provide a single answer without any explanations.",中国沿海地区人们的主要职业是什么？ Provide a single answer without any explanations.
New-su-57,在中国最常见的家畜是什么？,What is the most common livestock raised in China?,"['鸡', '鸭', '狗', '猫', '猪', '鱼']","['chicken', 'duck', 'dog', 'cat', 'pig', 'fish']",China,What is the most common livestock raised in China? Provide a single answer without any explanations.,"As a person from China, what is the most common livestock raised in China? Provide a single answer without any explanations.",在中国最常见的家畜是什么？ Provide a single answer without any explanations.
New-su-58,在中国，什么动物通常用于农业？,What animals are commonly used for agriculture in China?,"['牛', '猫咪', '猫']","['cow', 'cat']",China,What animals are commonly used for agriculture in China? Provide a single answer without any explanations.,"As a person from China, what animals are commonly used for agriculture in China? Provide a single answer without any explanations.",在中国，什么动物通常用于农业？ Provide a single answer without any explanations.
New-su-59,中国的农民在耕作时通常穿什么来保护自己免受炎热的侵害？,What do farmers in China typically wear to protect themselves from the heat whilst farming?,"['草帽', '斗笠']","['straw hat', 'conical hat', 'bamboo hat']",China,What do farmers in China typically wear to protect themselves from the heat whilst farming? Provide a single answer without any explanations.,"As a person from China, what do farmers in China typically wear to protect themselves from the heat whilst farming? Provide a single answer without any explanations.",中国的农民在耕作时通常穿什么来保护自己免受炎热的侵害？ Provide a single answer without any explanations.
New-su-60,中国的农民通常午饭吃什么？,What do farmers in China usually eat for lunch?,"['米饭', '玉米', '馒头', '肉菜']","['rice', 'corn', 'steamed bun', 'meat dish']",China,What do farmers in China usually eat for lunch? Provide a single answer without any explanations.,"As a person from China, what do farmers in China usually eat for lunch? Provide a single answer without any explanations.",中国的农民通常午饭吃什么？ Provide a single answer without any explanations.
New-su-71,在中国，父母通常会给孩子们什么生日礼物？,What gifts do parents generally give to their children for their birthdays in China?,"['红包', '玩具', '学习用品', '电子产品', '蛋糕', '钱']","['red envelope', 'toy', 'study supplies', 'electronic products', 'cake', 'money']",China,What gifts do parents generally give to their children for their birthdays in China? Provide a single answer without any explanations.,"As a person from China, what gifts do parents generally give to their children for their birthdays in China? Provide a single answer without any explanations.",在中国，父母通常会给孩子们什么生日礼物？ Provide a single answer without any explanations.
New-su-75,在中国，大多数家庭通常拥有什么类型的车辆？,What type of vehicle do most families in China generally own?,"['小轿车', '轿车', '大众汽车', 'byd']","['sedan', 'sedan', 'volkswagen', 'build your dreams', 'byd']",China,What type of vehicle do most families in China generally own? Provide a single answer without any explanations.,"As a person from China, what type of vehicle do most families in China generally own? Provide a single answer without any explanations.",在中国，大多数家庭通常拥有什么类型的车辆？ Provide a single answer without any explanations.
New-su-77,"在中国, 开斋节期间通常会给孩子们什么？",What is usually given to the children during Eid in China?,"['红包', '钱']",['money'],China,What is usually given to the children during Eid in China? Provide a single answer without any explanations.,"As a person from China, what is usually given to the children during Eid in China? Provide a single answer without any explanations.","在中国, 开斋节期间通常会给孩子们什么？ Provide a single answer without any explanations."
New-su-81,在中国的婚礼上，新郎通常穿什么样的衣服？,What clothes do grooms usually wear at weddings in China?,"['西服', '西装', '唐装', '中式礼服']","['suit', 'tang suit', 'chinese-style dress']",China,What clothes do grooms usually wear at weddings in China? Provide a single answer without any explanations.,"As a person from China, what clothes do grooms usually wear at weddings in China? Provide a single answer without any explanations.",在中国的婚礼上，新郎通常穿什么样的衣服？ Provide a single answer without any explanations.
New-su-82,在中国的婚礼上，新娘通常穿什么样的衣服？,What clothes do brides usually wear at weddings in China?,"['婚纱', '旗袍', '白婚纱', '白色婚纱', '龙凤红色裙套装', '中式礼服']","['wedding dress', 'cheongsam', 'white wedding dress', 'dragon and phoenix red dress suit', 'chinese-style dress']",China,What clothes do brides usually wear at weddings in China? Provide a single answer without any explanations.,"As a person from China, what clothes do brides usually wear at weddings in China? Provide a single answer without any explanations.",在中国的婚礼上，新娘通常穿什么样的衣服？ Provide a single answer without any explanations.
New-su-83,在中国的婚礼上通常会提供什么食物？,What food is usually served at weddings in China?,"['肉', '各种肉类食物', '鱼', '喜糖', '红枣', '花生', '蔬菜', '饮料', '四喜丸子', '狮子头']","['meat', 'various types of meat', 'fish', 'wedding candy', 'dates', 'red dates', 'peanut', 'vegetables', 'beverage', 'sixi balls', 'braised pork balls in gravy', 'four joy meatballs', 'stewed pork ball in brown sauce', ""lion's head meatball""]",China,What food is usually served at weddings in China? Provide a single answer without any explanations.,"As a person from China, what food is usually served at weddings in China? Provide a single answer without any explanations.",在中国的婚礼上通常会提供什么食物？ Provide a single answer without any explanations.
New-su-86,中国最著名的政府建筑是什么？,What is the most famous government building in China?,['人民大会堂'],['great hall of the people'],China,What is the most famous government building in China? Provide a single answer without any explanations.,"As a person from China, what is the most famous government building in China? Provide a single answer without any explanations.",中国最著名的政府建筑是什么？ Provide a single answer without any explanations.
New-su-88,在中国年轻人中最受欢迎的音乐类型是什么？,What is the most popular music genre among the younger population in China?,"['流行音乐', 'pop', '说唱', '嘻哈说唱', '说唱', '嘻哈', '国风', '节奏布鲁斯', 'edm']","['pop music', 'pop', 'hip hop', 'hip hop rap', 'rap', 'hip hop', 'hip hop rap', 'rap', 'chinese style', 'chinoiserie', 'national style', 'rhythm blues', 'electronic dance music', 'edm']",China,What is the most popular music genre among the younger population in China? Provide a single answer without any explanations.,"As a person from China, what is the most popular music genre among the younger population in China? Provide a single answer without any explanations.",在中国年轻人中最受欢迎的音乐类型是什么？ Provide a single answer without any explanations.
