question_id,local_question,en_question,local_answer_valid,en_answer_valid,country,control_prompts,persona_prompts,language_prompts
Nu-in-06,متى يتم الاحتفال باليوم الوطني للمعلم في الجزائر؟ (قدمه بصيغة شهر/يوم مثلاً 12/31).,"When is National Teacher's Day commemorated in Algeria? (Provide in MM/DD format (e.g., 12/31).)","['04/16', '10/05']","['04/16', '10/05']",Algeria,"When is National Teacher's Day commemorated in Algeria? (Provide in MM/DD format (e.g., 12/31).) Provide a single answer without any explanations.","As a person from Algeria, when is National Teacher's Day commemorated in Algeria? (Provide in MM/DD format (e.g., 12/31).) Provide a single answer without any explanations.",متى يتم الاحتفال باليوم الوطني للمعلم في الجزائر؟ (قدمه بصيغة شهر/يوم مثلاً 12/31). Provide a single answer without any explanations.
Nu-in-11,متى تبدأ المدرسة الابتدائية في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).,"At what time does elementary school start in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).)",['08:00'],['08:00'],Algeria,"At what time does elementary school start in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.","As a person from Algeria, at what time does elementary school start in Algeria? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.",متى تبدأ المدرسة الابتدائية في الجزائر؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00). Provide a single answer without any explanations.
Nu-in-20,متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31).,"When is Children's Day celebrated in Algeria? (Provide in MM/DD format (e.g., 12/31).)","['01/06', '06/01']","['01/06', '06/01']",Algeria,"When is Children's Day celebrated in Algeria? (Provide in MM/DD format (e.g., 12/31).) Provide a single answer without any explanations.","As a person from Algeria, when is Children's Day celebrated in Algeria? (Provide in MM/DD format (e.g., 12/31).) Provide a single answer without any explanations.",متى يتم الاحتفال بيوم الطفل في الجزائر؟ (قدمه بتنسيق شهر/يوم مثل، 12/31). Provide a single answer without any explanations.
Nu-in-40,ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الجزائر؟,Which city is the main destination for job seekers in Algeria?,['الجزائر العاصمة'],['algiers'],Algeria,Which city is the main destination for job seekers in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, which city is the main destination for job seekers in Algeria? Provide a single answer without any explanations.",ماهي المدينة التي تمثل الوجهة الرئيسية للباحثين عن عمل في الجزائر؟ Provide a single answer without any explanations.
Sa-en-1,ما هي سلسلة الوجبات السريعة الأكثر شعبية في الجزائر؟,What is Algeria's most popular fast food chain?,[],[],Algeria,What is Algeria's most popular fast food chain? Provide a single answer without any explanations.,"As a person from Algeria, what is Algeria's most popular fast food chain? Provide a single answer without any explanations.",ما هي سلسلة الوجبات السريعة الأكثر شعبية في الجزائر؟ Provide a single answer without any explanations.
Sa-en-13,ما هو الطعام الذي يثير الانقسامات (إما الحب أو الكراهية) في الجزائر؟,What is the food that is most divisive (either love or hate) in Algeria?,"['بوزلوف', 'البوزلوف', 'الكسكس', 'كسكس,الكسكسي', 'دوارة', 'الدوارة', 'قلب اللوز']","[""boiled sheep's head"", 'bozlov', 'bouzlouf', 'bouzalof', 'bouzelouf', 'couscous', 'dwara', 'tripes', 'douara', 'douwara', 'qalbellouze', 'qalb ellouz', 'kalb el louz', 'kelb ellouz', 'kalbellouze']",Algeria,What is the food that is most divisive (either love or hate) in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the food that is most divisive (either love or hate) in Algeria? Provide a single answer without any explanations.",ما هو الطعام الذي يثير الانقسامات (إما الحب أو الكراهية) في الجزائر؟ Provide a single answer without any explanations.
Sa-en-16,ما هو أشهر فريق كرة قدم عند الشعب الجزائري؟,What is the most popular soccer team among the people from Algeria?,"['مولودية الجزائر', 'المولودية', 'إتحاد العاصمة', 'شباب بلوزداد']","['mca', ""mouloudia club d'alger"", 'mc algiers', 'mc alger', ""d'alger"", 'usm alger', 'usma', 'cr belouizdad', 'crb', 'chabab riadhi belouizdad']",Algeria,What is the most popular soccer team among the people from Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most popular soccer team among the people from Algeria? Provide a single answer without any explanations.",ما هو أشهر فريق كرة قدم عند الشعب الجزائري؟ Provide a single answer without any explanations.
Sa-en-22,ما هي أشهر جامعة جزائرية المعروفة بفريقها الرياضي؟,What is the most famous university in Algeria known for its sports team?,[],[],Algeria,What is the most famous university in Algeria known for its sports team? Provide a single answer without any explanations.,"As a person from Algeria, what is the most famous university in Algeria known for its sports team? Provide a single answer without any explanations.",ما هي أشهر جامعة جزائرية المعروفة بفريقها الرياضي؟ Provide a single answer without any explanations.
Sa-en-31,ما هو الحيوان الأليف الأكثر شعبية في العائلات الجزائرية؟,What is Algeria's most popular family pet?,"['القط', 'قط', 'كلب', 'الكلب', 'العصافير', 'عصافير، العصفور، عصفور']","['cat', 'dog', 'bird']",Algeria,What is Algeria's most popular family pet? Provide a single answer without any explanations.,"As a person from Algeria, what is Algeria's most popular family pet? Provide a single answer without any explanations.",ما هو الحيوان الأليف الأكثر شعبية في العائلات الجزائرية؟ Provide a single answer without any explanations.
Sa-en-32,ما هو أشهر برنامج تلفزيوني عائلي في الجزائر؟,What is the most popular family TV show in Algeria?,"['و كل شيء ممكن', 'الفهامة', 'عاشور العاشر']","['everything is possible', 'el fehama', 'el fhama', 'ashur 10th', 'sultan achour', 'sultan achour 10']",Algeria,What is the most popular family TV show in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most popular family TV show in Algeria? Provide a single answer without any explanations.",ما هو أشهر برنامج تلفزيوني عائلي في الجزائر؟ Provide a single answer without any explanations.
Sa-en-37,ما هي أشهر لعبة عائلية في الجزائر؟,What is the most popular family boardgame in Algeria?,"['الدومينو', 'دومينو', 'فاملتنا']","['domino', 'domino stones', 'stone game', 'familetna']",Algeria,What is the most popular family boardgame in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most popular family boardgame in Algeria? Provide a single answer without any explanations.",ما هي أشهر لعبة عائلية في الجزائر؟ Provide a single answer without any explanations.
Sa-en-6,ما هو الطعام  السريع الأكثر شعبية في الجزائر (للأكل بعيدا عن المطعم)؟,What is the most popular takeaway food in Algeria?,"['بيتزا', 'البيتزا', 'كارنتيكا', 'القرنتيتة,غارانتيتا', 'كالانتيكا، كلنتيكا، كلانتيكا,قرنطيطة، القرنطيطة', 'السندويتش', 'سندويتش']","['pizza', 'karantika', 'calentica', 'sandwich']",Algeria,What is the most popular takeaway food in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most popular takeaway food in Algeria? Provide a single answer without any explanations.",ما هو الطعام  السريع الأكثر شعبية في الجزائر (للأكل بعيدا عن المطعم)؟ Provide a single answer without any explanations.
Sa-en-7,ما هي الوجبات الخفيفة الشعبية في الجزائر؟,What are popular snacks in Algeria?,"['كارنتيكا', 'كالانتيكا، كلنتيكا، كلانتيكا,قرنطيطة، القرنطيطة', 'البيتزا', 'الشوارمة، الشاوارما، شوارما، شوارمة، شاوارما، شاورما', 'الشوارما', 'محاجب', 'المحاجب', 'الخفاف', 'السفنج', 'المعجنات']","['karantika', 'calentica', 'pizza', 'shawarma', ""m'hajeb"", 'mhajeb', 'sfenj', 'bambalouni', 'sfinz', 'bambaloni', 'khfaf', 'pastries']",Algeria,What are popular snacks in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what are popular snacks in Algeria? Provide a single answer without any explanations.",ما هي الوجبات الخفيفة الشعبية في الجزائر؟ Provide a single answer without any explanations.
Sa-en-9,ماذا يأكل الناس في الجزائر على الشاطئ؟,What do people from Algeria eat at the beach?,"['السندويتش', 'سندويتش', 'أكل خفيف، أكل سريع', 'اكل خفيف', 'السلطة', 'سلطة', 'البطاطا المقلية، البطاطا', 'بطاطا مقلية', 'بيتزا', 'البيتزا']","['sandwich', 'light meal', 'salad', 'french fries', 'chips', 'fried potato', 'pizza']",Algeria,What do people from Algeria eat at the beach? Provide a single answer without any explanations.,"As a person from Algeria, what do people from Algeria eat at the beach? Provide a single answer without any explanations.",ماذا يأكل الناس في الجزائر على الشاطئ؟ Provide a single answer without any explanations.
Ta-pe-10,ماهو متوسط سن الزواج عند الرجال عادة في الجزائر؟(استعمل الأرقام العربية مثل 20.),"At what age do men usually get married in Algeria? (Provide Arabic numerals (e.g., 20) only.)","['35', '30', '28']","['35', '30', '28']",Algeria,"At what age do men usually get married in Algeria? (Provide Arabic numerals (e.g., 20) only.) Provide a single answer without any explanations.","As a person from Algeria, at what age do men usually get married in Algeria? (Provide Arabic numerals (e.g., 20) only.) Provide a single answer without any explanations.",ماهو متوسط سن الزواج عند الرجال عادة في الجزائر؟(استعمل الأرقام العربية مثل 20.) Provide a single answer without any explanations.
Ta-pe-11,ماهو متوسط سن الزواج عند النساء عادة في الجزائر؟(استعمل الأرقام العربية مثل 20.),"At what age do women usually get married in Algeria? (Provide Arabic numerals (e.g., 20) only.)","['25', '22', '32', '26']","['25', '22', '32', '26']",Algeria,"At what age do women usually get married in Algeria? (Provide Arabic numerals (e.g., 20) only.) Provide a single answer without any explanations.","As a person from Algeria, at what age do women usually get married in Algeria? (Provide Arabic numerals (e.g., 20) only.) Provide a single answer without any explanations.",ماهو متوسط سن الزواج عند النساء عادة في الجزائر؟(استعمل الأرقام العربية مثل 20.) Provide a single answer without any explanations.
Ta-pe-13,ماهو متوسط عدد أفراد العائلة في جيل والديك في الجزائر؟  (استعمل الأرقام العربية مثل 20.),"In your parents' generation, what was the average number of members in their family in Algeria? (Provide Arabic numerals (e.g., 20) only.)","['10', '9', '7', '11', '8']","['10', '9', '7', '11', '8']",Algeria,"In your parents' generation, what was the average number of members in their family in Algeria? (Provide Arabic numerals (e.g., 20) only.) Provide a single answer without any explanations.","As a person from Algeria, in your parents' generation, what was the average number of members in their family in Algeria? (Provide Arabic numerals (e.g., 20) only.) Provide a single answer without any explanations.",ماهو متوسط عدد أفراد العائلة في جيل والديك في الجزائر؟  (استعمل الأرقام العربية مثل 20.) Provide a single answer without any explanations.
Ta-pe-17,ماهي الرياضة الأكثر شعبية في الألعاب الأولمبية في الجزائر؟,"In the Olympic Games, which sport is the most popular in Algeria?","['الركض', 'العدو', 'ملاكمة', 'الملاكمة', 'سباحة', 'السباحة', 'ألعاب القوى']","['running', 'boxing', 'swimming', 'athletics']",Algeria,"In the Olympic Games, which sport is the most popular in Algeria? Provide a single answer without any explanations.","As a person from Algeria, in the Olympic Games, which sport is the most popular in Algeria? Provide a single answer without any explanations.",ماهي الرياضة الأكثر شعبية في الألعاب الأولمبية في الجزائر؟ Provide a single answer without any explanations.
Ta-pe-21,أين يلعب الأطفال كرة القدم عادة في الجزائر؟,Where do children usually play soccer in Algeria?,"['الشارع', 'في الشارع', 'الملعب', 'في الملعب', 'الحي', 'في الحي']","['street', 'in the street', 'stadium', 'in the stadium', 'neighborhood']",Algeria,Where do children usually play soccer in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, where do children usually play soccer in Algeria? Provide a single answer without any explanations.",أين يلعب الأطفال كرة القدم عادة في الجزائر؟ Provide a single answer without any explanations.
Ta-pe-22,ما هو التمرين الرياضي اليومي الشائع بين النساء في الجزائر؟,Which daily exercise is popular among women in Algeria?,['التمدد'],['stretching'],Algeria,Which daily exercise is popular among women in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, which daily exercise is popular among women in Algeria? Provide a single answer without any explanations.",ما هو التمرين الرياضي اليومي الشائع بين النساء في الجزائر؟ Provide a single answer without any explanations.
Ta-pe-23,ما هو التمرين الرياضي اليومي الشائع بين الرجال في الجزائر؟,Which daily exercise is popular among men in Algeria?,['الركض'],['running'],Algeria,Which daily exercise is popular among men in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, which daily exercise is popular among men in Algeria? Provide a single answer without any explanations.",ما هو التمرين الرياضي اليومي الشائع بين الرجال في الجزائر؟ Provide a single answer without any explanations.
Ta-pe-25,ما هي أشهر منافسة في دوري الرياضة الوطني في الجزائر؟ (مثلا، ___ ضد ___),"What is the most famous rivalry in a national sports league in Algeria? (e.g., ___ vs ___)","['مولودية الجزائر ضد اتحاد العاصمة', 'مولودية الجزائر ضد إتحاد العاصمة', 'مولودية الجزائر ضد شباب بلوزداد', 'المولودية ضد شباب بلوزداد']","['mc algiers vs usm algiers', 'usm alger vs mc alger', 'mc alger vs usm alger', 'usm algiers vs mc algiers', 'mouloudia vs belouizdad youth', 'belouizdad youth vs mouloudia']",Algeria,"What is the most famous rivalry in a national sports league in Algeria? (e.g., ___ vs ___) Provide a single answer without any explanations.","As a person from Algeria, what is the most famous rivalry in a national sports league in Algeria? (e.g., ___ vs ___) Provide a single answer without any explanations.",ما هي أشهر منافسة في دوري الرياضة الوطني في الجزائر؟ (مثلا، ___ ضد ___) Provide a single answer without any explanations.
Ta-pe-29,ما هي الرياضة المحترفة الأعلى أجرا في الجزائر؟,Which professional sport is the highest paying in Algeria?,['كرة القدم'],"['soccer', 'football']",Algeria,Which professional sport is the highest paying in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, which professional sport is the highest paying in Algeria? Provide a single answer without any explanations.",ما هي الرياضة المحترفة الأعلى أجرا في الجزائر؟ Provide a single answer without any explanations.
Ta-pe-30,ما هو أشهر برنامج تلفزيوني رياضي في الجزائر؟,What is/was the most popular sports-related TV program in Algeria?,"['من الملاعب', 'أرقام و تعاليق']","['from the stadiums', 'numbers and comments']",Algeria,What is/was the most popular sports-related TV program in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is/was the most popular sports-related TV program in Algeria? Provide a single answer without any explanations.",ما هو أشهر برنامج تلفزيوني رياضي في الجزائر؟ Provide a single answer without any explanations.
Ta-pe-32,ماهو اليوم الذي يُخصص سنويا للألعاب النارية عادة في الجزائر؟,What day of the year is usually dedicated to fireworks in Algeria?,"['المولد النبوي', 'عيد الاستقلال', 'عيد الإستقلال', 'ذكرى ثورة أول نوفمبر']","['mawlid', 'mawlid al-nabi', 'eid-e-milad an-nabi', 'independence day', '11/01', 'outbreak of the algerian revolution', 'anniversary of the 1st november revolution', 'outbreak of the revolution', 'first day of november', '11/1', 'liberation revolution', 'first of november']",Algeria,What day of the year is usually dedicated to fireworks in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what day of the year is usually dedicated to fireworks in Algeria? Provide a single answer without any explanations.",ماهو اليوم الذي يُخصص سنويا للألعاب النارية عادة في الجزائر؟ Provide a single answer without any explanations.
Ta-pe-37,ما هو الرمز المشترك ليلة رأس السنة الذي يوجد عادة في الجزائر؟,What is the common symbol of New Year's Eve that is usually found in Algeria?,[],[],Algeria,What is the common symbol of New Year's Eve that is usually found in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the common symbol of New Year's Eve that is usually found in Algeria? Provide a single answer without any explanations.",ما هو الرمز المشترك ليلة رأس السنة الذي يوجد عادة في الجزائر؟ Provide a single answer without any explanations.
Ta-pe-42,ماذا يتناول الجزائريون عادة في ليلة رأس السنة؟,What food do people from Algeria usually eat on New Year's Eve?,"['المكسرات', 'مكسرات', 'الحلوى', 'حلوى']","['nut', 'sweets']",Algeria,What food do people from Algeria usually eat on New Year's Eve? Provide a single answer without any explanations.,"As a person from Algeria, what food do people from Algeria usually eat on New Year's Eve? Provide a single answer without any explanations.",ماذا يتناول الجزائريون عادة في ليلة رأس السنة؟ Provide a single answer without any explanations.
Ta-pe-45,ماذا يتم تناوله عادة خلال الاحتفال بأطول ليلة في السنة في الجزائر؟,What is usually eaten during the celebration of the longest night of the year in Algeria?,[],[],Algeria,What is usually eaten during the celebration of the longest night of the year in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is usually eaten during the celebration of the longest night of the year in Algeria? Provide a single answer without any explanations.",ماذا يتم تناوله عادة خلال الاحتفال بأطول ليلة في السنة في الجزائر؟ Provide a single answer without any explanations.
Th-en-01,ما هي الرياضة الصيفية الأكثر شعبية في الجزائر؟,What is the most popular summer sport in Algeria?,"['سباحة', 'السباحة', 'كرة القدم']","['swimming', 'soccer', 'football']",Algeria,What is the most popular summer sport in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most popular summer sport in Algeria? Provide a single answer without any explanations.",ما هي الرياضة الصيفية الأكثر شعبية في الجزائر؟ Provide a single answer without any explanations.
Th-en-03,ما  هو أشهر دوري رياضي محترف في الجزائر؟,What is the most popular professional sports league in Algeria?,"['الدوري المحترف', 'الرابطة الجزائرية المحترفة الأولى', 'الدوري الوطني لكرة القدم', 'كأس الجزائر']","['professional league', 'professionnelle', 'professional', 'algerian professional league 1', 'algerian professionnelle league 1', 'national football league', 'nfl', 'algerian football cup', 'algerian cup', 'republic cup']",Algeria,What is the most popular professional sports league in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most popular professional sports league in Algeria? Provide a single answer without any explanations.",ما  هو أشهر دوري رياضي محترف في الجزائر؟ Provide a single answer without any explanations.
Th-en-05,ما هو أشهر فريق رياضي نسائي في الجزائر؟,What is the most popular women's sports team in Algeria?,[],[],Algeria,What is the most popular women's sports team in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most popular women's sports team in Algeria? Provide a single answer without any explanations.",ما هو أشهر فريق رياضي نسائي في الجزائر؟ Provide a single answer without any explanations.
Th-en-09,ما هو أشهر دوري في الجزائر؟,What is the most popular tournament in Algeria?,"['الدوري المحترف لكرة القدم', 'دوري الجزائر 1', 'كاس الجزائر لكرة القدم', 'كأس الجزائر لكرة القدم']","['algerian professional league 1', 'first national football division', 'algerian professionnelle league 1', 'professional football league', 'algerian league 1', 'algerian football cup', 'algerian cup', 'republic cup']",Algeria,What is the most popular tournament in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most popular tournament in Algeria? Provide a single answer without any explanations.",ما هو أشهر دوري في الجزائر؟ Provide a single answer without any explanations.
Th-en-11,من هو أشهر رياضي في الجزائر؟,Who is the most popular sportperson in Algeria?,"['رياض محرز', 'اسلام سليماني', 'توفيق مخلوفي', 'علي بن شيخ']","['mahrez', 'riyad mahrez', 'islam slimani', 'taoufik makhloufi', 'toufik makhloufi', 'ali ben cheikh', 'ali bencheikh', 'ali ""alilou"" bencheikh']",Algeria,Who is the most popular sportperson in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, who is the most popular sportperson in Algeria? Provide a single answer without any explanations.",من هو أشهر رياضي في الجزائر؟ Provide a single answer without any explanations.
Th-en-12,ماهي الرياضة التي حققت فيها الجزائر أكبر نجاح على مستوى المنافسات الدولية؟,In which sport has Algeria been most successful in international competitions?,"['كرة القدم', 'الركض', 'العدو', 'الجودو', 'الملاكمة']","['soccer', 'football', 'running', 'judo', 'boxing']",Algeria,In which sport has Algeria been most successful in international competitions? Provide a single answer without any explanations.,"As a person from Algeria, in which sport has Algeria been most successful in international competitions? Provide a single answer without any explanations.",ماهي الرياضة التي حققت فيها الجزائر أكبر نجاح على مستوى المنافسات الدولية؟ Provide a single answer without any explanations.
Th-en-15,ما هي الرياضة الشتوية الأكثر شعبية في الجزائر؟,What is the most popular winter sport in Algeria?,[],[],Algeria,What is the most popular winter sport in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most popular winter sport in Algeria? Provide a single answer without any explanations.",ما هي الرياضة الشتوية الأكثر شعبية في الجزائر؟ Provide a single answer without any explanations.
Th-en-19,ما هي المدينة أو المنطقة الجزائرية المعروفة بالصناعة التحويلية؟,What is a city or region in Algeria known for manufacturing industry?,"['الأوراس', 'الاوراس', 'البليدة', 'الحجار', 'برج بوعريريج', 'الجزائر العاصمة']","['aurès', 'aures', 'blida', 'el hadjar', 'el hajar', 'bordj bou arréridj', 'bordj bou arreridj', 'algiers']",Algeria,What is a city or region in Algeria known for manufacturing industry? Provide a single answer without any explanations.,"As a person from Algeria, what is a city or region in Algeria known for manufacturing industry? Provide a single answer without any explanations.",ما هي المدينة أو المنطقة الجزائرية المعروفة بالصناعة التحويلية؟ Provide a single answer without any explanations.
Th-en-21,ما هي أهم ميزة  تُقدم عادةً للموظفين في الجزائر؟,What is regarded as the most important perk typically offered to employees in Algeria?,"['الراتب', 'المرتب', 'علاوة المردود', 'علاوة', 'سيارة وظيفة']","['salary', 'bonus', 'productivity bonus', 'allowance', 'car', 'official car']",Algeria,What is regarded as the most important perk typically offered to employees in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is regarded as the most important perk typically offered to employees in Algeria? Provide a single answer without any explanations.",ما هي أهم ميزة  تُقدم عادةً للموظفين في الجزائر؟ Provide a single answer without any explanations.
Th-en-22,ما هي الفترة الاقتصادية الأكثر كارثية بالنسبة للجزائر؟,What was the most catastrophic economic period for Algeria?,"['التسعينات', 'كوفيد 19', 'الصيف']","['nineties', '19th century', 'nineteenth cencury', '90s', 'covid-19', 'summer']",Algeria,What was the most catastrophic economic period for Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what was the most catastrophic economic period for Algeria? Provide a single answer without any explanations.",ما هي الفترة الاقتصادية الأكثر كارثية بالنسبة للجزائر؟ Provide a single answer without any explanations.
Th-en-24,ماهي المنطقة الجزائرية التي تعتبر مركزًا رئيسيًا للعاملين في مجال التكنولوجيا والشركات الناشئة؟,What region in Algeria is a major hub for tech workers and start ups?,"['الجزائر العاصمة', 'سيدي عبد الله', 'برج بو عريريج']","['algiers', 'sidi abdellah', 'bordj bou arréridj', 'bordj bou arreridj']",Algeria,What region in Algeria is a major hub for tech workers and start ups? Provide a single answer without any explanations.,"As a person from Algeria, what region in Algeria is a major hub for tech workers and start ups? Provide a single answer without any explanations.",ماهي المنطقة الجزائرية التي تعتبر مركزًا رئيسيًا للعاملين في مجال التكنولوجيا والشركات الناشئة؟ Provide a single answer without any explanations.
Th-en-27,ما هي أهم صناعة في الجزائر؟,What is the most important industry in Algeria?,"['الصناعة البترولية', 'البترول', 'المحروقات', 'الصناعة التحويلية']","['petroleum industry', 'petroleum', 'fuels', 'manufacturing']",Algeria,What is the most important industry in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most important industry in Algeria? Provide a single answer without any explanations.",ما هي أهم صناعة في الجزائر؟ Provide a single answer without any explanations.
Th-en-35,ماهي الوجبة اليومية التي يتم مشاركتها عادة مع أفراد العائلة في الجزائر؟ (مثل الفطور، الغداء، العشاء),"Which one of the daily meals is commonly shared with family members in Algeria? (e.g., breakfast, lunch, dinner)","['العشاء', 'الغداء']","['dinner', 'lunch']",Algeria,"Which one of the daily meals is commonly shared with family members in Algeria? (e.g., breakfast, lunch, dinner) Provide a single answer without any explanations.","As a person from Algeria, which one of the daily meals is commonly shared with family members in Algeria? (e.g., breakfast, lunch, dinner) Provide a single answer without any explanations.",ماهي الوجبة اليومية التي يتم مشاركتها عادة مع أفراد العائلة في الجزائر؟ (مثل الفطور، الغداء، العشاء) Provide a single answer without any explanations.
Th-en-36,ما هي النشاطات العائلية الشائعة التي يمكن القيام بها مع الأطفال في عطلة نهاية الأسبوع في الجزائر؟,What is a popular family activity with a child to do on weekends in Algeria?,"['الخروج في نزهة إلى الغابة أو الملاهي', 'تنزه', 'نزهة', 'التنزه']","['going out for a picnic to the forest or amusement parks', 'picnic', 'strolling', 'hiking']",Algeria,What is a popular family activity with a child to do on weekends in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is a popular family activity with a child to do on weekends in Algeria? Provide a single answer without any explanations.",ما هي النشاطات العائلية الشائعة التي يمكن القيام بها مع الأطفال في عطلة نهاية الأسبوع في الجزائر؟ Provide a single answer without any explanations.
Th-en-37,ماهو متوسط السن الذي يصبح فيه الأبناء مستقلين عن والديهم عادة في الجزائر؟ (استعمل الأرقام العربية مثل 7، 8.),"At what age do children typically become independent from their parents in Algeria? (Provide Arabic numerals (e.g., 12) only.)","['30', '23', '25']","['30', '23', '25']",Algeria,"At what age do children typically become independent from their parents in Algeria? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Algeria, at what age do children typically become independent from their parents in Algeria? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.",ماهو متوسط السن الذي يصبح فيه الأبناء مستقلين عن والديهم عادة في الجزائر؟ (استعمل الأرقام العربية مثل 7، 8.) Provide a single answer without any explanations.
Th-en-38,ما هو أهم عيد عائلي في الجزائر؟,What is the most important family holiday in Algeria?,"['عيد الفطر', 'عيد الأم', 'عيد ميلاد', 'عيد الأضحى']","['eid ul-fitr', 'eid al-fitr', ""mother's day"", 'birthday', 'eid al-adha']",Algeria,What is the most important family holiday in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most important family holiday in Algeria? Provide a single answer without any explanations.",ما هو أهم عيد عائلي في الجزائر؟ Provide a single answer without any explanations.
Th-en-39,ما هي اللعبة العائلية الأكثر شعبية في الجزائر؟,What is a popular family game in Algeria?,"['العائلات السبع', 'لعبة الذئب', 'دومينو']","['game of the seven families', 'seven families', '7 families', 'the wolf', 'wolf game', 'domino', 'domino stones', 'stone game']",Algeria,What is a popular family game in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is a popular family game in Algeria? Provide a single answer without any explanations.",ما هي اللعبة العائلية الأكثر شعبية في الجزائر؟ Provide a single answer without any explanations.
Th-en-41,ما هو متوسط سن الأزواج عند إنجاب طفلهم الأول في الجزائر؟  (استعمل الأرقام العربية مثل 7، 8.),"What is the average age for couples to have their first child in Algeria? (Provide Arabic numerals (e.g., 20) only.)","['28', '35', '31', '32', '30']","['28', '35', '31', '32', '30']",Algeria,"What is the average age for couples to have their first child in Algeria? (Provide Arabic numerals (e.g., 20) only.) Provide a single answer without any explanations.","As a person from Algeria, what is the average age for couples to have their first child in Algeria? (Provide Arabic numerals (e.g., 20) only.) Provide a single answer without any explanations.",ما هو متوسط سن الأزواج عند إنجاب طفلهم الأول في الجزائر؟  (استعمل الأرقام العربية مثل 7، 8.) Provide a single answer without any explanations.
Th-en-43,ماهو متوسط عدد السيارات التي تمتلكها العائلة الواحدة في الجزائر؟ (استعمل الأرقام العربية مثل 7، 8.),"How many cars are owned by a typical family in Algeria? (Provide Arabic numerals (e.g., 12) only.)","['1', '2']","['1', '2']",Algeria,"How many cars are owned by a typical family in Algeria? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Algeria, how many cars are owned by a typical family in Algeria? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.",ماهو متوسط عدد السيارات التي تمتلكها العائلة الواحدة في الجزائر؟ (استعمل الأرقام العربية مثل 7، 8.) Provide a single answer without any explanations.
Th-en-44,ما هو أكثرالأطعمة شعبية في وجبات العائلة عند عطل نهاية الأسبوع في الجزائر؟,What is Algeria's most popular food for family meals on weekends?,"['الكسكسي', 'كسكس', 'الكسكس']",['couscous'],Algeria,What is Algeria's most popular food for family meals on weekends? Provide a single answer without any explanations.,"As a person from Algeria, what is Algeria's most popular food for family meals on weekends? Provide a single answer without any explanations.",ما هو أكثرالأطعمة شعبية في وجبات العائلة عند عطل نهاية الأسبوع في الجزائر؟ Provide a single answer without any explanations.
Th-en-45,ما هي أشهر النشاطات العائلية المسائية في أيام الأسبوع في الجزائر؟,What is the most popular weekday evening family activity in Algeria?,"['مشاهدة برنامج تلفزيوني', 'مشاهده التلفاز', 'مشاهدة التلفاز']","['watching a tv show', 'watching tv', 'tv']",Algeria,What is the most popular weekday evening family activity in Algeria? Provide a single answer without any explanations.,"As a person from Algeria, what is the most popular weekday evening family activity in Algeria? Provide a single answer without any explanations.",ما هي أشهر النشاطات العائلية المسائية في أيام الأسبوع في الجزائر؟ Provide a single answer without any explanations.
