question_id,local_question,en_question,local_answer_valid,en_answer_valid,country,control_prompts,persona_prompts,language_prompts
New-su-57,Hewan ternak apa yang paling umum dipelihara di Indonesia?,What is the most common livestock raised in Indonesia?,"['ayam', 'sapi', 'kambing']","['chicken', 'cow', 'goat']",Indonesia,What is the most common livestock raised in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most common livestock raised in Indonesia? Provide a single answer without any explanations.",Hewan ternak apa yang paling umum dipelihara di Indonesia? Provide a single answer without any explanations.
New-su-58,Hewan apa yang biasa digunakan untuk pertanian di Indonesia?,What animals are commonly used for agriculture in Indonesia?,"['sapi', 'kerbau', 'cacing']","['cow', 'buffalo', 'worm']",Indonesia,What animals are commonly used for agriculture in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what animals are commonly used for agriculture in Indonesia? Provide a single answer without any explanations.",Hewan apa yang biasa digunakan untuk pertanian di Indonesia? Provide a single answer without any explanations.
New-su-59,Apa yang biasanya dikenakan oleh petani di Indonesia untuk melindungi diri dari panas saat bertani?,What do farmers in Indonesia typically wear to protect themselves from the heat whilst farming?,"['caping', 'topi', 'baju pelindung']","['conical hat', 'hat', 'protective clothing']",Indonesia,What do farmers in Indonesia typically wear to protect themselves from the heat whilst farming? Provide a single answer without any explanations.,"As a person from Indonesia, what do farmers in Indonesia typically wear to protect themselves from the heat whilst farming? Provide a single answer without any explanations.",Apa yang biasanya dikenakan oleh petani di Indonesia untuk melindungi diri dari panas saat bertani? Provide a single answer without any explanations.
New-su-60,Apa yang biasanya dimakan oleh petani di Indonesia untuk makan siang?,What do farmers in Indonesia usually eat for lunch?,"['nasi', 'ubi rebus', 'tempe', 'tahu']","['rice', 'boiled sweet potato', 'tempeh', 'tofu']",Indonesia,What do farmers in Indonesia usually eat for lunch? Provide a single answer without any explanations.,"As a person from Indonesia, what do farmers in Indonesia usually eat for lunch? Provide a single answer without any explanations.",Apa yang biasanya dimakan oleh petani di Indonesia untuk makan siang? Provide a single answer without any explanations.
New-su-71,Apa hadiah yang biasanya diberikan orang tua kepada anak-anak mereka yang berulang tahun di Indonesia?,What gifts do parents generally give to their children for their birthdays in Indonesia?,"['mainan baru', 'mainan', 'kue', 'uang', 'sepeda']","['new toy', 'toy', 'cake', 'money', 'bicycle']",Indonesia,What gifts do parents generally give to their children for their birthdays in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what gifts do parents generally give to their children for their birthdays in Indonesia? Provide a single answer without any explanations.",Apa hadiah yang biasanya diberikan orang tua kepada anak-anak mereka yang berulang tahun di Indonesia? Provide a single answer without any explanations.
New-su-75,Apa jenis kendaraan yang umumnya dimiliki oleh kebanyakan keluarga di Indonesia?,What type of vehicle do most families in Indonesia generally own?,"['xenia', 'mpv', 'mobil', 'avanza', 'sepeda motor', 'motor', 'sepeda']","['xenia', 'multi-purpose vehicle', 'car', 'avanza', 'motorcycle', 'bicycle']",Indonesia,What type of vehicle do most families in Indonesia generally own? Provide a single answer without any explanations.,"As a person from Indonesia, what type of vehicle do most families in Indonesia generally own? Provide a single answer without any explanations.",Apa jenis kendaraan yang umumnya dimiliki oleh kebanyakan keluarga di Indonesia? Provide a single answer without any explanations.
New-su-77,Apa yang biasanya diberikan kepada anak-anak saat Idul Fitri di Indonesia?,What is usually given to the children during Eid in Indonesia?,"['angpau', 'uang', 'silaturahmi', 'bersilaturahmi']","['angpau', 'money', 'visiting family or relatives']",Indonesia,What is usually given to the children during Eid in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is usually given to the children during Eid in Indonesia? Provide a single answer without any explanations.",Apa yang biasanya diberikan kepada anak-anak saat Idul Fitri di Indonesia? Provide a single answer without any explanations.
New-su-81,Pakaian apa yang biasanya dikenakan oleh pengantin pria di pernikahan di Indonesia?,What clothes do grooms usually wear at weddings in Indonesia?,"['jas', 'beskap', 'kemeja', 'surjan', 'kebaya']","['suit', 'beskap', 'shirt', 'surjan', 'kebaya']",Indonesia,What clothes do grooms usually wear at weddings in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what clothes do grooms usually wear at weddings in Indonesia? Provide a single answer without any explanations.",Pakaian apa yang biasanya dikenakan oleh pengantin pria di pernikahan di Indonesia? Provide a single answer without any explanations.
New-su-82,Pakaian apa yang biasanya dikenakan oleh pengantin wanita di pernikahan di Indonesia?,What clothes do brides usually wear at weddings in Indonesia?,"['kebaya', 'gaun', 'paes ageng', 'baju bodo', 'ulos']","['kebaya', 'dress', 'paes ageng', 'bodo shirt', 'ulos']",Indonesia,What clothes do brides usually wear at weddings in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what clothes do brides usually wear at weddings in Indonesia? Provide a single answer without any explanations.",Pakaian apa yang biasanya dikenakan oleh pengantin wanita di pernikahan di Indonesia? Provide a single answer without any explanations.
New-su-83,Makanan apa yang biasanya disajikan pada acara pernikahan di Indonesia?,What food is usually served at weddings in Indonesia?,"['rendang', 'nasi kuning', 'mie goreng', 'mi goreng', 'bakso', 'sate', 'kambing guling', 'opor', 'nasi', 'buah', 'zupa soup', 'sambal goreng']","['rendang', 'yellow rice', 'fried noodles', 'meatball', 'satay', 'roasted lamb', 'indonesian chicken white curry', 'opor', 'rice', 'fruit', 'zupa soup', 'fried chili paste', 'fried sambal']",Indonesia,What food is usually served at weddings in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what food is usually served at weddings in Indonesia? Provide a single answer without any explanations.",Makanan apa yang biasanya disajikan pada acara pernikahan di Indonesia? Provide a single answer without any explanations.
New-su-86,Apa gedung pemerintahan yang paling terkenal di Indonesia?,What is the most famous government building in Indonesia?,"['gedung mpr', 'gedung mpr/dpr', 'gedung dpr', 'istana presiden', 'gedung merdeka']","['mpr building', 'parliament building', 'presidential palace', 'independence building']",Indonesia,What is the most famous government building in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most famous government building in Indonesia? Provide a single answer without any explanations.",Apa gedung pemerintahan yang paling terkenal di Indonesia? Provide a single answer without any explanations.
New-su-88,Apa genre musik paling populer di kalangan anak muda di Indonesia?,What is the most popular music genre among the younger population in Indonesia?,"['pop', 'rock', 'dangdut']","['pop', 'rock', 'dangdut']",Indonesia,What is the most popular music genre among the younger population in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular music genre among the younger population in Indonesia? Provide a single answer without any explanations.",Apa genre musik paling populer di kalangan anak muda di Indonesia? Provide a single answer without any explanations.
Ni-en-02,"Pukul berapa biasanya siswa SMP di Indonesia selesai sekolah setiap harinya? (Berikan dalam format JJ:MM (contoh, 18:00, 09:00).)","What time do middle school students in Indonesia typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).)","['13:30', '14:00', '13:00', '15:00', '16:00', '13:15']","['13:30', '14:00', '13:00', '15:00', '16:00', '13:15']",Indonesia,"What time do middle school students in Indonesia typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.","As a person from Indonesia, what time do middle school students in Indonesia typically finish school each day? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.","Pukul berapa biasanya siswa SMP di Indonesia selesai sekolah setiap harinya? (Berikan dalam format JJ:MM (contoh, 18:00, 09:00).) Provide a single answer without any explanations."
Ni-en-03,"Pada usia berapa biasanya orang di Indonesia pergi ke universitas? (Hanya berikan angka Arab (contoh, 12).)","At what age do people in Indonesia typically go to university? (Provide Arabic numerals (e.g., 12) only.)","['18', '19']","['18', '19']",Indonesia,"At what age do people in Indonesia typically go to university? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, at what age do people in Indonesia typically go to university? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Pada usia berapa biasanya orang di Indonesia pergi ke universitas? (Hanya berikan angka Arab (contoh, 12).) Provide a single answer without any explanations."
Ni-en-06,"Pada usia berapa seseorang harus mengikuti pendidikan wajib di Indonesia? (Berikan angka Arab (misalnya, 12) saja.)","From what age do people need to attend compulsory education in Indonesia? (Provide Arabic numerals (e.g., 12) only.)","['6', '7', '15']","['6', '7', '15']",Indonesia,"From what age do people need to attend compulsory education in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, from what age do people need to attend compulsory education in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Pada usia berapa seseorang harus mengikuti pendidikan wajib di Indonesia? (Berikan angka Arab (misalnya, 12) saja.) Provide a single answer without any explanations."
Ni-en-09,Berapa hari dalam seminggu anak-anak bersekolah di Indonesia? (Berikan hanya angka Arab (0~7).),How many days a week do children attend school in Indonesia? (Provide Arabic numerals (0~7) only.),"['6', '5']","['6', '5']",Indonesia,How many days a week do children attend school in Indonesia? (Provide Arabic numerals (0~7) only.) Provide a single answer without any explanations.,"As a person from Indonesia, how many days a week do children attend school in Indonesia? (Provide Arabic numerals (0~7) only.) Provide a single answer without any explanations.",Berapa hari dalam seminggu anak-anak bersekolah di Indonesia? (Berikan hanya angka Arab (0~7).) Provide a single answer without any explanations.
Ni-en-11,"Di Indonesia, berapa lama (dalam tahun) biasanya waktu yang dibutuhkan untuk menyelesaikan gelar Magister? (Hanya berikan angka Arab (misalnya, 2).)","In Indonesia, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.)","['2', '1', '3']","['2', '1', '3']",Indonesia,"In Indonesia, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, in Indonesia, how long (in years) does a Master's degree typically take to complete? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Di Indonesia, berapa lama (dalam tahun) biasanya waktu yang dibutuhkan untuk menyelesaikan gelar Magister? (Hanya berikan angka Arab (misalnya, 2).) Provide a single answer without any explanations."
Ni-en-12,Apa universitas terbaik di Indonesia? (Berikan nama resminya.),What is the top university in Indonesia? (Provide the official name.),"['universitas indonesia', 'ui', 'institut teknologi bandung', 'institut teknologi bandung (itb)', 'itb', 'universitas gadjah mada', 'ugm', 'institut teknologi sepuluh november', 'its']","['the university of indonesia', 'bandung institute of technology', 'gadjah mada university', 'sepuluh nopember institute of technology']",Indonesia,What is the top university in Indonesia? (Provide the official name.) Provide a single answer without any explanations.,"As a person from Indonesia, what is the top university in Indonesia? (Provide the official name.) Provide a single answer without any explanations.",Apa universitas terbaik di Indonesia? (Berikan nama resminya.) Provide a single answer without any explanations.
Ni-en-13,"Pada usia berapa kebanyakan orang di Indonesia lulus dari universitas? (Hanya berikan angka Arab (contoh, 12).)","At what age do most people in Indonesia graduate from university? (Provide Arabic numerals (e.g., 12) only.)","['24', '22', '21']","['24', '22', '21']",Indonesia,"At what age do most people in Indonesia graduate from university? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, at what age do most people in Indonesia graduate from university? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Pada usia berapa kebanyakan orang di Indonesia lulus dari universitas? (Hanya berikan angka Arab (contoh, 12).) Provide a single answer without any explanations."
Ni-en-15,"Pada usia berapa anak-anak di Indonesia umumnya mulai bersekolah SMP? (Berikan angka Arab (misalnya, 12) saja.)","At what age do children in Indonesia generally start middle school? (Provide Arabic numerals (e.g., 12) only.)","['13', '12']","['13', '12']",Indonesia,"At what age do children in Indonesia generally start middle school? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, at what age do children in Indonesia generally start middle school? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Pada usia berapa anak-anak di Indonesia umumnya mulai bersekolah SMP? (Berikan angka Arab (misalnya, 12) saja.) Provide a single answer without any explanations."
Ni-en-17,"Berapa jam dalam seminggu seorang pekerja penuh waktu di Indonesia biasanya bekerja? (Berikan hanya angka Arab (misalnya, 12).)","How many hours a week does a full-time worker in Indonesia typically work? (Provide Arabic numerals (e.g., 12) only.)","['40', '8']","['40', '8']",Indonesia,"How many hours a week does a full-time worker in Indonesia typically work? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, how many hours a week does a full-time worker in Indonesia typically work? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Berapa jam dalam seminggu seorang pekerja penuh waktu di Indonesia biasanya bekerja? (Berikan hanya angka Arab (misalnya, 12).) Provide a single answer without any explanations."
Ni-en-19,Berapa hari dalam seminggu seorang pekerja penuh waktu bekerja di Indonesia? (Berikan hanya angka Arab (0~7) saja.),How many days a week does a full-time worker work in Indonesia? (Provide Arabic numerals (0~7) only.),"['5', '6', '37', '40']","['5', '6', '37', '40']",Indonesia,How many days a week does a full-time worker work in Indonesia? (Provide Arabic numerals (0~7) only.) Provide a single answer without any explanations.,"As a person from Indonesia, how many days a week does a full-time worker work in Indonesia? (Provide Arabic numerals (0~7) only.) Provide a single answer without any explanations.",Berapa hari dalam seminggu seorang pekerja penuh waktu bekerja di Indonesia? (Berikan hanya angka Arab (0~7) saja.) Provide a single answer without any explanations.
Ni-en-20,"Pada usia berapa kebanyakan orang mulai bekerja di Indonesia? (Berikan angka Arab (misalnya, 12) saja.)","At what age do most people start working in Indonesia? (Provide Arabic numerals (e.g., 12) only.)","['20', '22', '21', '18']","['20', '22', '21', '18']",Indonesia,"At what age do most people start working in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, at what age do most people start working in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Pada usia berapa kebanyakan orang mulai bekerja di Indonesia? (Berikan angka Arab (misalnya, 12) saja.) Provide a single answer without any explanations."
Ni-en-21,"Mulai umur berapa seseorang diizinkan untuk bekerja di Indonesia? (Hanya berikan angka Arab (contoh, 12) saja.)","From what age is an individual allowed to work in Indonesia? (Provide Arabic numerals (e.g., 12) only.)","['17', '18']","['17', '18']",Indonesia,"From what age is an individual allowed to work in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","As a person from Indonesia, from what age is an individual allowed to work in Indonesia? (Provide Arabic numerals (e.g., 12) only.) Provide a single answer without any explanations.","Mulai umur berapa seseorang diizinkan untuk bekerja di Indonesia? (Hanya berikan angka Arab (contoh, 12) saja.) Provide a single answer without any explanations."
Ni-en-31,Apa yang biasanya orang-orang di Indonesia makan pada Hari Natal?,What do people in Indonesia traditionally eat on Christmas Day?,"['ayam rica-rica', 'babi panggang', 'kue', 'klappertaart']","['rica-rica chicken', 'roast pork', 'cake', 'klappertaart']",Indonesia,What do people in Indonesia traditionally eat on Christmas Day? Provide a single answer without any explanations.,"As a person from Indonesia, what do people in Indonesia traditionally eat on Christmas Day? Provide a single answer without any explanations.",Apa yang biasanya orang-orang di Indonesia makan pada Hari Natal? Provide a single answer without any explanations.
Ni-en-37,Apa nama hari dalam setahun di mana orang-orang di Indonesia merayakan cinta dan romansa?,What is the name of the day of the year where people in Indonesia celebrate love and romance?,"['valentine', 'hari valentine']","['valentine', ""valentine's day""]",Indonesia,What is the name of the day of the year where people in Indonesia celebrate love and romance? Provide a single answer without any explanations.,"As a person from Indonesia, what is the name of the day of the year where people in Indonesia celebrate love and romance? Provide a single answer without any explanations.",Apa nama hari dalam setahun di mana orang-orang di Indonesia merayakan cinta dan romansa? Provide a single answer without any explanations.
Ni-en-40,Apa lagu Natal yang paling populer di Indonesia?,What is the most popular Christmas song in Indonesia?,"['selamat hari natal', 'jingle bell', 'we wish you a merry christmas', 'malam kudus', 'selamat hari natal dan tahun baru', 'gloria in excelcis deo']","['selamat hari natal', 'jingle bell', 'we wish you a merry christmas', 'malam kudus', 'selamat hari natal dan tahun baru', 'gloria in excelcis deo']",Indonesia,What is the most popular Christmas song in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular Christmas song in Indonesia? Provide a single answer without any explanations.",Apa lagu Natal yang paling populer di Indonesia? Provide a single answer without any explanations.
Nu-in-04,"Ada berapa semester dalam satu tahun ajaran di sekolah menengah atas di Indonesia? (Berikan dalam angka Arab (contoh, 7, 8) saja.)","How many semesters are there each academic year at high schools in Indonesia? (Provide in Arabic numerals (e.g., 7, 8) only.)",['2'],['2'],Indonesia,"How many semesters are there each academic year at high schools in Indonesia? (Provide in Arabic numerals (e.g., 7, 8) only.) Provide a single answer without any explanations.","As a person from Indonesia, how many semesters are there each academic year at high schools in Indonesia? (Provide in Arabic numerals (e.g., 7, 8) only.) Provide a single answer without any explanations.","Ada berapa semester dalam satu tahun ajaran di sekolah menengah atas di Indonesia? (Berikan dalam angka Arab (contoh, 7, 8) saja.) Provide a single answer without any explanations."
Nu-in-05,Pada bulan apa tahun ajaran baru biasanya dimulai di Indonesia? (Berikan hanya angka Arab (1~12).),In which month does the new school year typically begin in Indonesia? (Provide Arabic numerals (1~12) only.),"['7', '8', '6', '1']","['7', '8', '6', '1']",Indonesia,In which month does the new school year typically begin in Indonesia? (Provide Arabic numerals (1~12) only.) Provide a single answer without any explanations.,"As a person from Indonesia, in which month does the new school year typically begin in Indonesia? (Provide Arabic numerals (1~12) only.) Provide a single answer without any explanations.",Pada bulan apa tahun ajaran baru biasanya dimulai di Indonesia? (Berikan hanya angka Arab (1~12).) Provide a single answer without any explanations.
Nu-in-06,"Kapan Hari Guru Nasional diperingati di Indonesia? (Berikan dalam format BB/TT (contoh, 12/31).)","When is National Teacher's Day commemorated in Indonesia? (Provide in MM/DD format (e.g., 12/31).)","['11/25', '10/05']","['11/25', '10/05']",Indonesia,"When is National Teacher's Day commemorated in Indonesia? (Provide in MM/DD format (e.g., 12/31).) Provide a single answer without any explanations.","As a person from Indonesia, when is National Teacher's Day commemorated in Indonesia? (Provide in MM/DD format (e.g., 12/31).) Provide a single answer without any explanations.","Kapan Hari Guru Nasional diperingati di Indonesia? (Berikan dalam format BB/TT (contoh, 12/31).) Provide a single answer without any explanations."
Nu-in-11,"Pukul berapa sekolah dasar dimulai di Indonesia? (Berikan dalam format JJ:MM (contoh, 18:00, 09:00).)","At what time does elementary school start in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).)","['07:00', '06:30', '08:00', '07:30']","['07:00', '06:30', '08:00', '07:30']",Indonesia,"At what time does elementary school start in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.","As a person from Indonesia, at what time does elementary school start in Indonesia? (Provide in HH:MM format (e.g., 18:00, 09:00).) Provide a single answer without any explanations.","Pukul berapa sekolah dasar dimulai di Indonesia? (Berikan dalam format JJ:MM (contoh, 18:00, 09:00).) Provide a single answer without any explanations."
Nu-in-20,"Kapan Hari Anak dirayakan di Indonesia? (Berikan dalam format MM/DD (contoh, 12/31).)","When is Children's Day celebrated in Indonesia? (Provide in MM/DD format (e.g., 12/31).)","['07/23', '06/01']","['07/23', '06/01']",Indonesia,"When is Children's Day celebrated in Indonesia? (Provide in MM/DD format (e.g., 12/31).) Provide a single answer without any explanations.","As a person from Indonesia, when is Children's Day celebrated in Indonesia? (Provide in MM/DD format (e.g., 12/31).) Provide a single answer without any explanations.","Kapan Hari Anak dirayakan di Indonesia? (Berikan dalam format MM/DD (contoh, 12/31).) Provide a single answer without any explanations."
Nu-in-40,Kota mana yang merupakan tujuan utama para pencari kerja di Indonesia?,Which city is the main destination for job seekers in Indonesia?,"['jakarta', 'surabaya', 'bali']","['jakarta', 'surabaya', 'bali']",Indonesia,Which city is the main destination for job seekers in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, which city is the main destination for job seekers in Indonesia? Provide a single answer without any explanations.",Kota mana yang merupakan tujuan utama para pencari kerja di Indonesia? Provide a single answer without any explanations.
Sa-en-1,Apa rantai makanan cepat saji yang paling populer di Indonesia?,What is Indonesia's most popular fast food chain?,"['mcdonalds', ""mcdonald's"", ""mc donald's"", 'mcd', 'mac donald', 'kfc', ""wendy's"", 'burger king', 'pizza hut']","[""mcdonald's"", 'kfc', ""wendy's"", 'burger king', 'pizza hut']",Indonesia,What is Indonesia's most popular fast food chain? Provide a single answer without any explanations.,"As a person from Indonesia, what is Indonesia's most popular fast food chain? Provide a single answer without any explanations.",Apa rantai makanan cepat saji yang paling populer di Indonesia? Provide a single answer without any explanations.
Sa-en-13,Apa makanan yang paling memecah belah (entah itu disukai atau dibenci) di Indonesia?,What is the food that is most divisive (either love or hate) in Indonesia?,"['nasi padang', 'petai', 'pete', 'jengkol', 'seblak', 'durian']","['padang rice', 'stink bean', 'dogfruit', 'seblak', 'durian']",Indonesia,What is the food that is most divisive (either love or hate) in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the food that is most divisive (either love or hate) in Indonesia? Provide a single answer without any explanations.",Apa makanan yang paling memecah belah (entah itu disukai atau dibenci) di Indonesia? Provide a single answer without any explanations.
Sa-en-16,Apa tim sepak bola paling populer di kalangan masyarakat Indonesia?,What is the most popular soccer team among the people from Indonesia?,"['persib', 'persib bandung', 'persija jakarta', 'persija', 'mu', 'manchester united', 'arema', 'arema malang', 'persebaya surabaya', 'persebaya', 'juventus', 'timnas argentina', 'tim nasional argentina']","['persib', 'persija', 'manchester united', 'arema', 'persebaya', 'juventus', 'argentina national team']",Indonesia,What is the most popular soccer team among the people from Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular soccer team among the people from Indonesia? Provide a single answer without any explanations.",Apa tim sepak bola paling populer di kalangan masyarakat Indonesia? Provide a single answer without any explanations.
Sa-en-22,Apa universitas paling terkenal di Indonesia yang dikenal dengan tim olahraganya?,What is the most famous university in Indonesia known for its sports team?,"['universitas indonesia', 'ui', 'ugm', 'universitas gadjah mada', 'itb', 'institut teknologi bandung', 'institut teknologi sepuluh november', 'universitas airlangga']","['the university of indonesia', 'gadjah mada university', 'bandung institute of technology', 'sepuluh nopember institute of technology', 'airlangga university']",Indonesia,What is the most famous university in Indonesia known for its sports team? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most famous university in Indonesia known for its sports team? Provide a single answer without any explanations.",Apa universitas paling terkenal di Indonesia yang dikenal dengan tim olahraganya? Provide a single answer without any explanations.
Sa-en-31,Apa hewan peliharaan keluarga yang paling populer di Indonesia?,What is Indonesia's most popular family pet?,"['kucing', 'anjing', 'ikan', 'ayam', 'burung']","['cat', 'dog', 'fish', 'chicken', 'bird']",Indonesia,What is Indonesia's most popular family pet? Provide a single answer without any explanations.,"As a person from Indonesia, what is Indonesia's most popular family pet? Provide a single answer without any explanations.",Apa hewan peliharaan keluarga yang paling populer di Indonesia? Provide a single answer without any explanations.
Sa-en-32,Apa acara TV keluarga yang paling populer di Indonesia?,What is the most popular family TV show in Indonesia?,"['kartun', 'keluarga cemara', 'si doel anak sekolahan']","['cartoon', 'keluarga cemara', 'si doel anak sekolahan']",Indonesia,What is the most popular family TV show in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular family TV show in Indonesia? Provide a single answer without any explanations.",Apa acara TV keluarga yang paling populer di Indonesia? Provide a single answer without any explanations.
Sa-en-37,Apa permainan papan keluarga yang paling populer di Indonesia?,What is the most popular family boardgame in Indonesia?,"['ular tangga', 'catur', 'halma', 'ludo', 'monopoli']","['snakes and ladders', 'chess', 'chinese checker', 'ludo', 'monopoly']",Indonesia,What is the most popular family boardgame in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular family boardgame in Indonesia? Provide a single answer without any explanations.",Apa permainan papan keluarga yang paling populer di Indonesia? Provide a single answer without any explanations.
Sa-en-6,Apa makanan bawa pulang yang paling populer di Indonesia?,What is the most popular takeaway food in Indonesia?,"['nasi padang', 'nasi goreng', 'roti bakar', 'bakso']","['padang rice', 'fried rice', 'toast', 'meatball']",Indonesia,What is the most popular takeaway food in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what is the most popular takeaway food in Indonesia? Provide a single answer without any explanations.",Apa makanan bawa pulang yang paling populer di Indonesia? Provide a single answer without any explanations.
Sa-en-7,Apa saja camilan populer di Indonesia?,What are popular snacks in Indonesia?,"['gorengan', 'bakso', 'onde onde', 'onde-onde', 'batagor', 'kerupuk', 'krupuk', 'biskuit']","['fritters', 'meatball', 'onde-onde', 'batagor', 'crackers', 'biscuit']",Indonesia,What are popular snacks in Indonesia? Provide a single answer without any explanations.,"As a person from Indonesia, what are popular snacks in Indonesia? Provide a single answer without any explanations.",Apa saja camilan populer di Indonesia? Provide a single answer without any explanations.
Sa-en-9,Apa yang biasanya orang Indonesia makan di pantai?,What do people from Indonesia eat at the beach?,"['ikan bakar', 'udang bakar', 'kepiting', 'nasi goreng', 'kacang', 'kuaci', 'es krim', 'jagung bakar']","['grilled fish', 'grilled shrimp', 'crab', 'fried rice', 'peanut', 'sunflower seeds', 'ice cream', 'grilled corn']",Indonesia,What do people from Indonesia eat at the beach? Provide a single answer without any explanations.,"As a person from Indonesia, what do people from Indonesia eat at the beach? Provide a single answer without any explanations.",Apa yang biasanya orang Indonesia makan di pantai? Provide a single answer without any explanations.
Ta-pe-10,"Pada usia berapa biasanya pria menikah di Indonesia? (Berikan angka Arab (misalnya, 20) saja.)","At what age do men usually get married in Indonesia? (Provide Arabic numerals (e.g., 20) only.)","['25', '20', '30', '27', '28', '24']","['25', '20', '30', '27', '28', '24']",Indonesia,"At what age do men usually get married in Indonesia? (Provide Arabic numerals (e.g., 20) only.) Provide a single answer without any explanations.","As a person from Indonesia, at what age do men usually get married in Indonesia? (Provide Arabic numerals (e.g., 20) only.) Provide a single answer without any explanations.","Pada usia berapa biasanya pria menikah di Indonesia? (Berikan angka Arab (misalnya, 20) saja.) Provide a single answer without any explanations."
Ta-pe-11,"Pada usia berapa biasanya wanita menikah di Indonesia? (Berikan angka Arab (misalnya, 20) saja.)","At what age do women usually get married in Indonesia? (Provide Arabic numerals (e.g., 20) only.)","['25', '23', '30', '24', '27']","['25', '23', '30', '24', '27']",Indonesia,"At what age do women usually get married in Indonesia? (Provide Arabic numerals (e.g., 20) only.) Provide a single answer without any explanations.","As a person from Indonesia, at what age do women usually get married in Indonesia? (Provide Arabic numerals (e.g., 20) only.) Provide a single answer without any explanations.","Pada usia berapa biasanya wanita menikah di Indonesia? (Berikan angka Arab (misalnya, 20) saja.) Provide a single answer without any explanations."
Ta-pe-13,"Pada generasi orang tua Anda, berapa rata-rata jumlah anggota keluarga mereka di Indonesia? (Hanya berikan angka Arab (misalnya, 20).)","In your parents' generation, what was the average number of members in their family in Indonesia? (Provide Arabic numerals (e.g., 20) only.)","['5', '6', '20', '4']","['5', '6', '20', '4']",Indonesia,"In your parents' generation, what was the average number of members in their family in Indonesia? (Provide Arabic numerals (e.g., 20) only.) Provide a single answer without any explanations.","As a person from Indonesia, in your parents' generation, what was the average number of members in their family in Indonesia? (Provide Arabic numerals (e.g., 20) only.) Provide a single answer without any explanations.","Pada generasi orang tua Anda, berapa rata-rata jumlah anggota keluarga mereka di Indonesia? (Hanya berikan angka Arab (misalnya, 20).) Provide a single answer without any explanations."
Ta-pe-17,"Dalam Olimpiade, olahraga mana yang paling populer di Indonesia?","In the Olympic Games, which sport is the most popular in Indonesia?","['badminton', 'bulutangkis', 'bulu tangkis', 'sepakbola', 'sepak bola', 'angkat besi']","['badminton', 'soccer', 'football', 'weightlifting']",Indonesia,"In the Olympic Games, which sport is the most popular in Indonesia? Provide a single answer without any explanations.","As a person from Indonesia, in the Olympic Games, which sport is the most popular in Indonesia? Provide a single answer without any explanations.","Dalam Olimpiade, olahraga mana yang paling populer di Indonesia? Provide a single answer without any explanations."
